Revenue
27717.6
Rack/Week,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
167,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
168,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
169,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
170,18,18,18,18,18,18,18,18,18,18,18,E,18,18,18,18,18,18,18,18,18,18,18,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
171,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
172,18,18,18,18,18,18,18,18,18,18,18,E,18,18,18,18,18,18,18,18,18,18,18,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
173,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
174,18,18,18,18,18,18,18,18,18,18,18,E,18,18,18,18,18,18,18,18,18,18,18,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
175,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
176,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
177,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
178,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
179,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
180,18,18,18,18,18,18,18,18,18,18,18,E,18,18,18,18,18,18,18,18,18,18,18,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
181,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
182,18,18,18,18,18,18,18,18,18,18,18,E,18,18,18,18,18,18,18,18,18,18,18,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
183,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
184,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
185,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
186,18,18,18,18,18,18,18,18,18,18,18,E,18,18,18,18,18,18,18,18,18,18,18,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
187,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
188,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
189,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
190,18,18,18,18,18,18,18,18,18,18,18,E,18,18,18,18,18,18,18,18,18,18,18,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
191,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
192,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
193,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
194,18,18,18,18,18,18,18,18,18,18,18,E,18,18,18,18,18,18,18,18,18,18,18,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
195,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
196,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
197,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
198,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
199,23,23,23,23,23,23,23,23,23,E,23,23,23,23,23,23,23,23,23,E,21,21,21,21,21,21,21,E,23,23,23,23,23,23,23,23,23,E,,
200,18,18,18,18,18,18,18,18,18,18,18,E,18,18,18,18,18,18,18,18,18,18,18,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
